,"id","vendor_id","pickup_datetime","dropoff_datetime","pickup_longitude","pickup_latitude","dropoff_longitude","dropoff_latitude","store_and_fwd_flag","trip_duration","dist_meters","wait_sec"
528,529,México DF Taxi de Sitio,2016-09-20,2016-09-20,0.0718562395767205,0.331449541711612,-99.17965625421999,19.438596668840603,N,2545,3460,1666
529,530,Quito,2016-09-20,2016-09-20,0.640992870983484,0.180534123916994,-78.4975830165276,-0.161106874192361,N,640,5207,128
530,531,México DF Taxi de Sitio,2016-09-20,2016-09-20,0.073167779891535,0.329140909792579,-99.1683331843931,19.4302628224298,N,1433,3559,863
531,532,Quito,2016-09-20,2016-09-20,0.620376535212942,0.0883672394658071,-78.48187181011241,-0.20289087191010102,N,1570,10488,381
532,533,Monterrey,2016-09-20,2016-09-20,0.128081793209761,0.5807778347268521,-100.08668036,25.67238998,N,615,7159,13
533,534,México DF Taxi Libre,2016-09-20,2016-09-20,0.0437838869479855,0.34987366244961604,-99.13286234,19.47729882,N,147,829,12
534,535,Ecuador,2016-09-20,2016-09-20,0.42351972385099,0.276482405124593,-78.382095794,-0.216431036000008,N,3145,8840,132
535,536,Quito,2016-09-20,2016-09-20,0.42594517511811203,0.0946734047121474,-78.2958126777699,-0.108628083941785,N,3367,38708,329
536,537,México DF Taxi de Sitio,2016-09-20,2016-09-20,0.07399422995292501,0.32890735166978,-99.1745109983749,19.4404693525341,N,440,1455,207
537,538,Quito,2016-09-20,2016-09-20,0.529053803429351,0.117706168883655,-78.48364601397559,-0.153248003244569,N,3366,217,3327
538,539,Quito,2016-09-20,2016-09-20,0.42337599340553,0.0581389552110895,-78.29673952712741,-0.10975693295898299,N,1143,510,989
539,540,Cuenca,2016-09-20,2016-09-20,0.732513232129581,0.6871857335884329,-78.98057016837159,-2.8728033507626005,N,254,1547,63
540,541,Rumiñahui,2016-09-20,2016-09-20,0.46830972391718895,0.7047644666701709,-78.46943232,-0.32496666333332697,N,406,3182,51
541,542,Quito,2016-09-20,2016-09-20,0.640058623088,0.18073175229736604,-78.48582755178,-0.15363787844388097,N,11190,3420,1838
542,543,Quito,2016-09-20,2016-09-20,0.6452868180415761,0.197745750914955,-78.4884421700934,-0.19751225140186604,N,920,5213,317
543,544,México DF Taxi de Sitio,2016-09-20,2016-09-20,0.0730779483631231,0.32901514772713697,-99.15170689400111,19.4440777925055,N,1740,7214,807
544,545,Quito,2016-09-09,2016-09-20,0.650928238025846,0.42390213213769207,-78.54424196557571,-0.259809884216406,N,1009899,8529,301
545,546,Quito,2016-09-20,2016-09-20,0.629548334263802,0.10686352424157301,-78.4917761703653,-0.172606505702331,N,742,4479,90
546,547,Quito,2016-09-20,2016-09-20,0.42340294286405394,0.0587498092865015,-78.36151959612441,-0.126806547719845,N,2253,23189,454
547,548,Lima UberX,2016-09-17,2016-09-20,0.419082046347439,0.0691433106362685,-77.0020126874802,-12.0971237016766,N,261033,5093,28
548,549,Quito,2016-09-20,2016-09-20,0.677212943239184,0.537876342066649,-78.50732446236559,-0.242794148387089,N,1109,4425,469
549,550,Quito,2016-09-20,2016-09-20,0.6507485749690219,0.542538391166613,-78.5226712020627,-0.316647487734655,N,10795,8304,114
550,551,Bogotá,2016-09-20,2016-09-20,0.36910876709187,0.763653178778516,-74.0406050218935,4.70410997988166,N,1701,8557,646
551,552,Quito,2016-09-20,2016-09-20,0.6452868180415761,0.197745750914955,-78.4884421700934,-0.19751225140186604,N,920,5213,317
552,553,Monterrey,2016-09-20,2016-09-20,0.211625114632877,0.61780436458933,-100.43583312011499,25.681828055475002,N,3617,27954,954
553,554,Quito,2016-09-20,2016-09-20,0.551493719226657,0.0772011921570747,-78.4770802037037,-0.12890295185185302,N,3706,1606,1151
554,555,Monterrey,2016-09-20,2016-09-20,0.130156901516077,0.5744629991978679,-100.12409166,25.63453466,N,322,2153,3616
555,556,Quito,2016-09-20,2016-09-20,0.59225926682,0.549598828618759,-78.512705076,-0.23944488800000302,N,772,5012,132
556,557,Quito,2016-09-20,2016-09-20,0.6446400310370101,0.19647015075984303,-78.5067677506376,-0.230553530955879,N,745,7154,43
557,558,Panamá UberX,2016-09-20,2016-09-20,0.744173364517453,0.007321269545652359,-79.5179041,8.980636099999991,N,1936,7638,519
558,559,Monterrey,2016-09-20,2016-09-20,0.154321582658893,0.631008815082379,-100.215690279647,25.7212346579856,N,1778,1084,13
559,560,Ecuador,2016-09-20,2016-09-20,0.7579535209758459,0.416015135814308,-79.8991355450583,-2.2413592104104,N,1275,9106,1742552900
560,561,Quito,2016-09-20,2016-09-20,0.699113869866018,0.685649724688116,-78.53358744,-0.280906620000005,N,17016,1681,188
561,562,Quito,2016-09-20,2016-09-20,0.638270975672602,0.17866563730581,-78.515740066,-0.21840746200001698,N,1166,6983,209
562,563,Quito,2016-09-20,2016-09-20,0.6446400310370101,0.19647015075984303,-78.5067677506376,-0.230553530955879,N,745,7154,43
563,564,Monterrey,2016-09-20,2016-09-20,0.21382598707897,0.612738158508833,-100.42808332,25.679130999999998,N,2237,5112,347
564,565,Monterrey,2016-09-20,2016-09-20,0.152354272186671,0.5824306496921129,-100.214098084947,25.683051484063302,N,490,4723,93
565,566,Quito,2016-09-14,2016-09-14,0.704108502845722,0.555671157465723,-78.5538887001576,-0.30454179674705,N,1424,6296,580
566,567,Quito,2016-09-20,2016-09-20,0.638899796371486,0.189166888861142,-78.4981603189481,-0.187893088766243,N,374,2254,118
567,568,Bogotá,2016-09-20,2016-09-20,0.369036901869141,0.7638238435193271,-74.06594326,4.7288678000000095,N,1146,4393,526
568,569,Quito,2016-09-20,2016-09-20,0.638899796371486,0.189166888861142,-78.4981603189481,-0.187893088766243,N,374,2254,118
569,570,Quito,2016-09-20,2016-09-20,0.545969080229322,0.16820031220527998,-78.4843003,-0.171597000000006,N,127,21,107
570,571,Quito,2016-09-20,2016-09-20,0.633779399252005,0.17594375502794798,-78.5441411829894,-0.28302966081678604,N,6834,17018,4632
571,572,Quito,2016-09-20,2016-09-20,0.6979011442324561,0.6770354902348741,-78.55339572372401,-0.323627311424338,N,1897,6318,1073
572,573,México DF Taxi de Sitio,2016-09-14,2016-09-14,0.036857876107424,0.24338881108576502,-99.16288898,19.42225424,N,3167,19702,1122
573,574,Quito,2016-09-20,2016-09-20,0.635010091191248,0.18949028059784098,-78.46920625178471,-0.140770916618781,N,1723,8572,727
574,575,Monterrey,2016-09-20,2016-09-20,0.14220330947611998,0.5967580198292249,-100.173599416024,25.6947911941871,N,532,5122,136
575,576,Guadalajara Easy Taxi,2016-09-20,2016-09-20,0.327417954755883,0.390207176678698,-103.375618,20.70122534,N,721,3295,3924
576,577,Quito,2016-09-20,2016-09-20,0.4922049104747679,0.0491468231673255,-78.4729350512468,-0.10191177059497199,N,39,119,14
577,578,Aguascalientes,2016-09-17,2016-09-17,0.310790138846831,0.442101479996372,-102.26678635030399,21.812079038979697,N,1091,6782,8
578,579,Ambato,2016-09-20,2016-09-20,0.720889032353075,0.0728443667650723,-78.6154072685812,-1.27722417986696,N,29052,5490,154
579,580,Monterrey,2016-09-20,2016-09-20,0.20936136011689604,0.589526969289647,-100.42980066,25.67413334,N,1536,5506,359
580,581,Monterrey,2016-09-20,2016-09-20,0.142356023074421,0.624307785167117,-100.21042509818001,25.710109014422898,N,691,5744,411
581,582,Quito,2016-09-19,2016-09-20,0.576287221068355,0.221461115554882,-78.513830546406,-0.232072920667159,N,83509,6030,656
582,583,Quito,2016-09-20,2016-09-20,0.6357826423355911,0.178441059575295,-78.499435612,-0.161836588000007,N,1196,6264,428
583,584,Bogotá,2016-09-20,2016-09-20,0.368713508366858,0.7639765435448359,-74.0977398004116,4.7506298602225705,N,1928,8398,573
584,585,Quito,2016-09-20,2016-09-20,0.626565927520525,0.371082466422027,-78.48214192,-0.201784619999995,N,1757,5777,987
585,586,Monterrey,2016-09-20,2016-09-20,0.15309987387249,0.630281223778436,-100.20326219465001,25.721991961610303,N,625,2470,382
586,587,Quito,2016-08-04,2016-08-04,0.5214271066671761,0.180516157700495,-78.452445259322,-0.19060086271186397,N,974,5456,376
587,588,Quito,2016-09-20,2016-09-20,0.5725861620977829,0.217607371275552,-78.4885110367165,-0.170408187590603,N,1044,2824,563
588,589,Ambato,2016-09-20,2016-09-20,0.7181132381251449,0.0799141017648734,-78.62224776,-1.22079760000001,N,1712,11275,235
589,590,Quito,2016-09-20,2016-09-20,0.6415857590710029,0.179150725194366,-78.4929225556164,-0.19103517671234,N,753,4109,230
590,591,Quito,2016-09-20,2016-09-20,0.531110945429985,0.364471002141236,-78.507238132396,-0.204121910074105,N,1653,7468,615
591,592,Bogotá,2016-09-20,2016-09-20,0.389644254486842,0.750044889605037,-74.1288551601418,4.620192270557349,N,768,6293,141
592,593,Quito,2016-09-20,2016-09-20,0.649931108060474,0.36998654469301395,-78.50425665330191,-0.182423685377362,N,411,3848,104
593,594,Bogotá UberX,2016-09-20,2016-09-20,0.38276315941048705,0.7612369246164871,-74.1181098353933,4.697317619382019,N,115,24,112
594,595,México DF Radio Taxi,2016-09-18,2016-09-20,0.0751530566694392,0.29451136898049396,-99.1799049921348,19.3701598573034,N,180705,30113,289
595,596,México DF Taxi de Sitio,2016-09-20,2016-09-20,0.0735181228523416,0.32958107700914396,-99.1656042082176,19.445165664715198,N,1135,3880,478
596,597,Quito,2016-09-20,2016-09-20,0.424013797257255,0.0635108775811234,-78.4174285767698,-0.13664557634607,N,3359,29291,1320
597,598,Quito,2016-09-20,2016-09-20,0.6951343331573678,0.669597953278896,-78.5289497263621,-0.254435127240916,N,2276,2854,370
598,599,Quito,2016-09-18,2016-09-20,0.6268803378699671,0.10638741796541301,-78.5029659971891,-0.145155900000012,N,201016,8804,2975
599,600,Monterrey,2016-09-20,2016-09-20,0.218497226556391,0.5969376731382429,-100.43040166,25.692275,N,2369,6302,212
600,601,Quito,2016-09-20,2016-09-20,0.6948019565022441,0.6693464421693941,-78.5439155,-0.283641180000009,N,1130,4551,375
601,602,Guadalajara Easy Taxi,2016-09-20,2016-09-20,0.32758863465986604,0.39027005729007197,-103.38046,20.69743132,N,528,2699,123
602,603,Monterrey,2016-09-20,2016-09-20,0.161409290250596,0.5828348706696811,-100.2633189684,25.6550360806974,N,50,64,24
603,604,Bogotá,2016-09-03,2016-09-20,0.388224916337934,0.753916295023398,-74.0588130256973,4.71103273065044,N,1494141,14174,91
604,605,México DF Taxi Libre,2016-09-20,2016-09-20,0.11953881485778502,0.264651724766993,-99.2972906437389,19.3217256870966,N,516,4510,58
605,606,Quito,2016-09-20,2016-09-20,0.534281998382927,0.35805715851294706,-78.5071109,-0.22727502000000196,N,1285,5717,589
606,607,Quito,2016-09-20,2016-09-20,0.42501991037546905,0.21255887495192902,-78.39735618,-0.213009460000012,N,1006,8609,73
607,608,Guadalajara Easy Taxi,2016-09-20,2016-09-20,0.32807372491329,0.39156360119110295,-103.40333866,20.70561632,N,1038,3200,534
608,609,Ecuador,2016-09-20,2016-09-20,0.49995737137672,0.16413096108237804,-78.500246046,-0.187301040000007,N,602,4660,173
609,610,México DF Taxi Libre,2016-09-20,2016-09-20,0.11912558982709,0.275512235873813,-99.28361157253401,19.3277106596433,N,1346,6589,394
610,611,Rumiñahui,2016-09-20,2016-09-20,0.46760005484273404,0.709668894486595,-78.4747052205479,-0.31818798630138,N,288,1983,20
611,612,Guadalajara UberXL,2016-09-20,2016-09-20,0.32899000650309196,0.388733973649291,-103.30874584,20.63233638,N,1298,12867,154
612,613,Quito,2016-09-20,2016-09-20,0.645250885430211,0.42273435414179494,-78.5216924740506,-0.256923877215179,N,1038,5782,302
613,614,Bogotá,2016-09-20,2016-09-20,0.37062691992203206,0.7646951318272801,-74.11598336,4.66310966000001,N,2144,9111,232
